created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_urls,user_verified
Sat Jul 03 21:01:06 +0000 2021,pogoda klimat cfs,https://twitter.com/PogodaMeteo/status/1411429818743377922/photo/1,,0,1411429818743377922,,,,pl,,false,,0,,,"<a href=""https://meteomodel.pl"" rel=""nofollow"">PolClim</a>",AutoTweet: Prognoza modelu sezonowego CFSv2 na 4 tygodnie wprzód. #pogoda #klimat #cfs https://t.co/NtrFCyMdBb,https://twitter.com/PogodaMeteo/status/1411429818743377922,Thu Jul 27 06:30:20 +0000 2017,890459317694025729,false,"Pogoda i Klimat #pogoda #klimat #gfs #blog
Uwaga - moje opinie są prywatne, nie muszą odzwierciedlać stanowiska IMGW-PIB.",11839,6798,364,49,Polska,Meteomodel ❄️ ❄️ ❄️,PogodaMeteo,70608,https://meteomodel.pl/,false
Sat Jul 03 20:16:01 +0000 2021,,,,0,1411418471154454532,,,,pl,,,,395,1411005965428789252,999nob0dy,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Imagine pójść na pierwsza randkę z dziewczyna na jakiś wiejski festyn. Czujesz ten klimat? Dmuchane zamki, pełno emerytów, polskie hity lat 90, zapach wiejskiego gowna i najtańszy browar na łące",https://twitter.com/Ahaokej2/status/1411418471154454532,Wed Sep 16 15:14:22 +0000 2020,1306250041674403840,false,#StrayKids 𝐀𝐥𝐥 𝐈𝐍生 ~𝖇𝖊 𝖜𝖍𝖆𝖙𝖊𝖛𝖊𝖗 𝖞𝖔𝖚 𝖜𝖆𝖓𝖙 #DRAMY,10872,182,255,2,,Ⳕⲛⲧⲟⲟ⳽ⲏⲩ,Ahaokej2,3515,,false
Sat Jul 03 21:14:29 +0000 2021,,,,0,1411433185083334660,,,,pl,,,,142,1411193596347310089,tomaawroblewski,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kalifornia kroliczkiem katastrofy klimatyzmu. Nawet Bloomberg przyznaje, że szaleńczy pęd do zielonej energii doprowadził do masowych wylączeń i awarii Klimatyści swoje, że to klimat,  ale jakoś dziwnie klimat nie powoduje wylączeń w sąsiednich stanach. https://t.co/fcQgFatabz",https://twitter.com/hrDevonSal1/status/1411433185083334660,Tue Jan 28 07:38:56 +0000 2020,1222061443731873792,false,"Konto satyryczne. Retweet nie oznacza poparcia ani podzielania poglądu wyrażanego w retweetcie, a jedynie zainteresowanie daną kwestią.",18358,412,0,0,"Warszawa, Polska",hr. De von Sal,hrDevonSal1,9663,,false
Sat Jul 03 21:46:41 +0000 2021,,,,0,1411441291062349836,,,,pl,,,,395,1411005965428789252,999nob0dy,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Imagine pójść na pierwsza randkę z dziewczyna na jakiś wiejski festyn. Czujesz ten klimat? Dmuchane zamki, pełno emerytów, polskie hity lat 90, zapach wiejskiego gowna i najtańszy browar na łące",https://twitter.com/toadstoolksp/status/1411441291062349836,Thu Feb 23 10:44:52 +0000 2017,834715644545347584,false,Ain't nothin' gonna break my stride,21976,344,518,1,she/her,BiegnacaLangusta,toadstoolksp,2235,,false
Sat Jul 03 20:10:04 +0000 2021,,,,0,1411416975943864321,,,,pl,,,,395,1411005965428789252,999nob0dy,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Imagine pójść na pierwsza randkę z dziewczyna na jakiś wiejski festyn. Czujesz ten klimat? Dmuchane zamki, pełno emerytów, polskie hity lat 90, zapach wiejskiego gowna i najtańszy browar na łące",https://twitter.com/_bi_smart_/status/1411416975943864321,Fri Oct 07 18:54:16 +0000 2016,784466892274733056,false,"she/they
😐😐😐😐😐mood cale życie 
edit: ja pierdole mcr wróciło!!!",74039,362,607,0,,julkaAAAA,_bi_smart_,31286,,false
Sat Jul 03 21:53:11 +0000 2021,,,,0,1411442927084228610,,,,pl,,,,395,1411005965428789252,999nob0dy,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Imagine pójść na pierwsza randkę z dziewczyna na jakiś wiejski festyn. Czujesz ten klimat? Dmuchane zamki, pełno emerytów, polskie hity lat 90, zapach wiejskiego gowna i najtańszy browar na łące",https://twitter.com/keydorable/status/1411442927084228610,Wed Aug 17 20:30:03 +0000 2016,766009217270554625,false,come to papa depressed motherfucker 🐍 Slytherin 🐍,18909,292,283,5,,hunny🌵,keydorable,37832,,false
Sat Jul 03 21:01:47 +0000 2021,,,,0,1411429991926185986,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pamiętam to uczucie, gdy kupiłam od Liany levanter mini album, była zima i padał śnieg, nie lubię tego zbytnio, lecz ten klimat, gdy puściłam sobie astronaut, włączając na cały pokój kolorowe lampki (dokładnie fioletowo-granatowe, światło w pokoju było zgaszone, a była jakaś 17)",https://twitter.com/M1NCH4N3R/status/1411429991926185986,Fri Dec 25 11:37:42 +0000 2020,1342434284762767360,false,juluś she/her,40557,474,698,15,,MOVED (DM FOR USER),M1NCH4N3R,82251,,false
Sat Jul 03 20:08:57 +0000 2021,,,,6,1411416694795522049,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Skonczylem some... 

Oto kilka refleksji

uwaga mozliwe spoilery 

Gra mnie niezle przemieliła.  Stawiała zajebiście trudne pytania nad ktorymi sam zaczalem sie zastanawiac podczas gry.  Klimat byl gęsty tak mocno ze mozna go bylo kroić. Wielokrotnie niezle sie zesralem+",https://twitter.com/mily_psychopata/status/1411416694795522049,Sat Jun 25 17:00:14 +0000 2016,746749854723022850,false,"HE,OW,ONO,ONU, 🌻, 👾❗23❗ANTIS DNI❗ADHD zone,
Gejon, dyslectic bicth but also niepełny polonista i kradziej zaimkow❗ hd @/DragonNami av: @/aee_gnsn",161965,944,1613,32,adult content + nsfw,Carrickeł 💙💛 Aphelios's Sett,mily_psychopata,75316,https://carrickel.carrd.co/,false
Sat Jul 03 21:49:48 +0000 2021,,,,0,1411442075833360389,,,,pl,,,,142,1411193596347310089,tomaawroblewski,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Kalifornia kroliczkiem katastrofy klimatyzmu. Nawet Bloomberg przyznaje, że szaleńczy pęd do zielonej energii doprowadził do masowych wylączeń i awarii Klimatyści swoje, że to klimat,  ale jakoś dziwnie klimat nie powoduje wylączeń w sąsiednich stanach. https://t.co/fcQgFatabz",https://twitter.com/Rob99990727/status/1411442075833360389,Sun Dec 27 15:48:29 +0000 2020,1343222149973225472,true,,46609,170,807,1,,Rob,Rob99990727,46679,,false
Sat Jul 03 21:22:59 +0000 2021,,,,0,1411435323628863497,,,,pl,,,,395,1411005965428789252,999nob0dy,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Imagine pójść na pierwsza randkę z dziewczyna na jakiś wiejski festyn. Czujesz ten klimat? Dmuchane zamki, pełno emerytów, polskie hity lat 90, zapach wiejskiego gowna i najtańszy browar na łące",https://twitter.com/floweringarden_/status/1411435323628863497,Mon Oct 21 22:03:21 +0000 2019,1186402584493510663,false,capybara eating oranges 🍊,36727,59,200,1,she/they,byuli💫,floweringarden_,5824,https://archiveofourown.org/users/idowoxoowodowkndnhelpmepls/works,false
Sat Jul 03 20:01:56 +0000 2021,,,,0,1411414929979199489,,,,pl,,,,395,1411005965428789252,999nob0dy,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Imagine pójść na pierwsza randkę z dziewczyna na jakiś wiejski festyn. Czujesz ten klimat? Dmuchane zamki, pełno emerytów, polskie hity lat 90, zapach wiejskiego gowna i najtańszy browar na łące",https://twitter.com/LidekShinobi/status/1411414929979199489,Sun Jan 10 08:15:40 +0000 2021,1348181311836581892,false,Lid/Luka || he/it('s) || xnfj 6w5 || jestem metalowcem,18642,286,491,4,"Tokyo-to, Japan",Lokalny Wiedźmin Lid,LidekShinobi,8272,https://lokalnywiedzmin.carrd.co,false
Sat Jul 03 21:43:32 +0000 2021,,,,1,1411440497177108482,oopsitstini,1411411904807985153,3124196296,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@oopsitstini chciałabym poczuć ten klimat,https://twitter.com/rachell_moon/status/1411440497177108482,Mon Aug 26 18:44:03 +0000 2019,1166058688165138432,false,fan acc | she/her,11699,2608,2071,15,"soon New York, USA ",Domi saw Louis ♡PROUD OF L&H,rachell_moon,33601,,false
Sat Jul 03 21:11:15 +0000 2021,,,,0,1411432372701175810,,,,pl,,,,395,1411005965428789252,999nob0dy,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Imagine pójść na pierwsza randkę z dziewczyna na jakiś wiejski festyn. Czujesz ten klimat? Dmuchane zamki, pełno emerytów, polskie hity lat 90, zapach wiejskiego gowna i najtańszy browar na łące",https://twitter.com/cryinginkorean/status/1411432372701175810,Mon Apr 29 14:34:47 +0000 2019,1122871855256363008,false,a d d i c t e t  t o  m u s i c,24022,667,1253,1,🌌 she/her — aquarius ~,★·.·´Hwang is so beautiful`·.·★,cryinginkorean,12970,,false
Sat Jul 03 21:01:47 +0000 2021,,,,0,1411429992513392644,,,,pl,,,,395,1411005965428789252,999nob0dy,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Imagine pójść na pierwsza randkę z dziewczyna na jakiś wiejski festyn. Czujesz ten klimat? Dmuchane zamki, pełno emerytów, polskie hity lat 90, zapach wiejskiego gowna i najtańszy browar na łące",https://twitter.com/StinkyReigen69/status/1411429992513392644,Sat Nov 04 16:21:29 +0000 2017,926846874128183298,false,ʕ₍⑅ᐢ.ˬ.ᐢ₎♡ ☆mart/marta♠️ ☆public diary at this point☆Art @stinky_mart,213544,251,1826,4,he/they/she??,*+:｡.hamartia.｡:+*💙💛,StinkyReigen69,25565,,false
Sat Jul 03 21:02:25 +0000 2021,,,,0,1411430150869237762,,,,pl,,,,395,1411005965428789252,999nob0dy,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Imagine pójść na pierwsza randkę z dziewczyna na jakiś wiejski festyn. Czujesz ten klimat? Dmuchane zamki, pełno emerytów, polskie hity lat 90, zapach wiejskiego gowna i najtańszy browar na łące",https://twitter.com/wygasly_robok65/status/1411430150869237762,Tue Jul 30 19:20:26 +0000 2019,1156283427303428097,false,*mjjuzika,57232,223,209,21,she/her,seppkiri,wygasly_robok65,28454,,false
Sat Jul 03 20:23:00 +0000 2021,,,,4,1411420229335502849,ChLiberator,1411418802072473601,851662646457847800,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ChLiberator Widziałam, podobno najbardziej zdewastowano je po jakims filmie (?) Tam czuc klimat przeszłości i widac, jak to było wszystko przemyślane. Teraz to juz prywatna własność i pewnie za chwile juz ich wcale nie bedzie :(",https://twitter.com/czekinka/status/1411420229335502849,Fri Jun 17 09:13:22 +0000 2016,743733262237851648,false,"- Drożdżowe? słabym głosem zapytała Małgorzata - Na litość boską, królowo - zachrypiał - czy ośmieliłbym się posłodzić damie placki drożdżowe? To ziemniaczane!",111471,2447,442,4,Polska,czekinka,czekinka,61137,,false
Sat Jul 03 20:11:02 +0000 2021,,,,0,1411417219058262019,,,,pl,,,,395,1411005965428789252,999nob0dy,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Imagine pójść na pierwsza randkę z dziewczyna na jakiś wiejski festyn. Czujesz ten klimat? Dmuchane zamki, pełno emerytów, polskie hity lat 90, zapach wiejskiego gowna i najtańszy browar na łące",https://twitter.com/salepisyre/status/1411417219058262019,Sat May 30 22:00:13 +0000 2015,3304118795,false,"I don't have dreams,  I have goals.  Now it's on to the next one.",8296,4553,4857,11,W łóżku na Isla de las Muñecas,Erys,salepisyre,69325,,false
Sat Jul 03 20:40:07 +0000 2021,pogoda klimat synop Polska,https://twitter.com/PogodaMeteo/status/1411424538244620289/photo/1,,0,1411424538244620289,,,,pl,,false,,0,,,"<a href=""https://meteomodel.pl"" rel=""nofollow"">PolClim</a>",AutoTweet: Mapa synoptyczna Polski. #pogoda #klimat #synop #Polska https://t.co/clZF99hXci,https://twitter.com/PogodaMeteo/status/1411424538244620289,Thu Jul 27 06:30:20 +0000 2017,890459317694025729,false,"Pogoda i Klimat #pogoda #klimat #gfs #blog
Uwaga - moje opinie są prywatne, nie muszą odzwierciedlać stanowiska IMGW-PIB.",11839,6798,364,49,Polska,Meteomodel ❄️ ❄️ ❄️,PogodaMeteo,70608,https://meteomodel.pl/,false
Sat Jul 03 21:27:17 +0000 2021,,,,1,1411436406040403976,MichalRakowicz,1411431181736894471,1349444693822754800,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@MichalRakowicz We all been there. Przy tym czy innym tytule :) IMO dużą robotę robi właśnie ten sugestywny klimat, scenografia jest naprawde boska, no i fakt, że te nastolatki nie są zwyczajowym mięsem armatnim, ale mają tam za sobą jakąś historię, dzięki czemu można się identyfikować.",https://twitter.com/Potwornicka/status/1411436406040403976,Wed Mar 05 13:25:52 +0000 2014,2373754560,false,"Pulp cinema culture, horror geek, mother of cats. Camp as fuck. Obscurity, nudity, bloodity straight from grindhouse theatre.
https://t.co/65LdSNYgIZ",28602,1070,504,18,,🕸🍂Marta 🎃🏳️‍🌈,Potwornicka,25170,http://finalgirls.pl/,false
Sat Jul 03 21:49:01 +0000 2021,,,,0,1411441879078551562,,,,pl,,,,395,1411005965428789252,999nob0dy,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Imagine pójść na pierwsza randkę z dziewczyna na jakiś wiejski festyn. Czujesz ten klimat? Dmuchane zamki, pełno emerytów, polskie hity lat 90, zapach wiejskiego gowna i najtańszy browar na łące",https://twitter.com/zimnaklucha/status/1411441879078551562,Thu Jan 22 12:33:34 +0000 2015,2991956110,false,"Każdy gra jakąś rolę, a moja rola jest smutna.",7562,1000,943,1,,Arielka 🏳️‍🌈,zimnaklucha,25339,,false
Sat Jul 03 21:33:59 +0000 2021,,,,0,1411438092993576970,,,,pl,,,,395,1411005965428789252,999nob0dy,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Imagine pójść na pierwsza randkę z dziewczyna na jakiś wiejski festyn. Czujesz ten klimat? Dmuchane zamki, pełno emerytów, polskie hity lat 90, zapach wiejskiego gowna i najtańszy browar na łące",https://twitter.com/SLODKAHERB4TKA/status/1411438092993576970,Thu Jan 23 14:56:40 +0000 2020,1220359668356263937,false,the only time you should ever look back is to see how far you've come – bts butterfly | she/her | read my carrd byf !,55687,1284,1335,7,민윤기 & 전정국 love zone,kiki,SLODKAHERB4TKA,32914,https://slodkaherb4tka.carrd.co/,false
Sat Jul 03 21:04:37 +0000 2021,,,,0,1411430703569510402,,,,pl,,,,395,1411005965428789252,999nob0dy,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Imagine pójść na pierwsza randkę z dziewczyna na jakiś wiejski festyn. Czujesz ten klimat? Dmuchane zamki, pełno emerytów, polskie hity lat 90, zapach wiejskiego gowna i najtańszy browar na łące",https://twitter.com/DortmunderGhost/status/1411430703569510402,Sat Feb 18 17:55:20 +0000 2012,496177507,false,"Sandra ♡
23l. ♡ 
Photographer 📷 Nikon D5300 ♡ 
Journalism Student
Selena Gomez♡Shawn Mendes 
𝕀 𝕤𝕒𝕨 𝕊𝕙𝕒𝕨𝕟 𝟘𝟚.𝟘𝟜.𝟙𝟡 🌺/Fan account",107193,3770,3835,31,"Wałbrzych, Polska",🩵 𝒜𝓅𝓅𝓁𝑒 𝓅𝒾𝑒 🩷,DortmunderGhost,167960,https://www.facebook.com/sandrarynkiewiczfotografia/,false
Sat Jul 03 20:09:54 +0000 2021,,,,0,1411416933266821120,,,,pl,,,,395,1411005965428789252,999nob0dy,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Imagine pójść na pierwsza randkę z dziewczyna na jakiś wiejski festyn. Czujesz ten klimat? Dmuchane zamki, pełno emerytów, polskie hity lat 90, zapach wiejskiego gowna i najtańszy browar na łące",https://twitter.com/Gabrysi65497533/status/1411416933266821120,Wed Mar 24 10:52:21 +0000 2021,1374675416108122114,false,ŻYCIE JEST TRUDNE,2292,5,42,0,,kurww,Gabrysi65497533,658,,false
Sat Jul 03 20:24:31 +0000 2021,,,,0,1411420610253803525,,,,pl,,,,395,1411005965428789252,999nob0dy,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Imagine pójść na pierwsza randkę z dziewczyna na jakiś wiejski festyn. Czujesz ten klimat? Dmuchane zamki, pełno emerytów, polskie hity lat 90, zapach wiejskiego gowna i najtańszy browar na łące",https://twitter.com/Liliana39451608/status/1411420610253803525,Mon Mar 22 10:09:41 +0000 2021,1373939885107773440,false,stop choosing what isn't choosing you,16635,45,120,0,,BeStrongUkraine,Liliana39451608,1470,,false
Sat Jul 03 21:38:24 +0000 2021,,,,0,1411439206195511297,,,,pl,,,,142,1411193596347310089,tomaawroblewski,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kalifornia kroliczkiem katastrofy klimatyzmu. Nawet Bloomberg przyznaje, że szaleńczy pęd do zielonej energii doprowadził do masowych wylączeń i awarii Klimatyści swoje, że to klimat,  ale jakoś dziwnie klimat nie powoduje wylączeń w sąsiednich stanach. https://t.co/fcQgFatabz",https://twitter.com/Pieter_Zmuda/status/1411439206195511297,Fri Nov 17 17:09:56 +0000 2017,931570107834404864,false,#NiePochodzeOdMalpy #ChristianNotPacifist #IPPTV #megakosciol #FreeTaiwan #NieKupujeChinskiego #SupportPastorChojecki #WkurzeniNaKościół,67296,594,602,1,,Piotr Żmuda,Pieter_Zmuda,62484,,false
Sat Jul 03 21:27:23 +0000 2021,,,,0,1411436431151611906,,,,pl,,,,142,1411193596347310089,tomaawroblewski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kalifornia kroliczkiem katastrofy klimatyzmu. Nawet Bloomberg przyznaje, że szaleńczy pęd do zielonej energii doprowadził do masowych wylączeń i awarii Klimatyści swoje, że to klimat,  ale jakoś dziwnie klimat nie powoduje wylączeń w sąsiednich stanach. https://t.co/fcQgFatabz",https://twitter.com/Cezar81006020/status/1411436431151611906,Fri Aug 07 07:14:56 +0000 2015,3406894288,false,"zamyślony, roztargniony
chodzący oksymoron",122216,496,1223,5,"Tychy, Polska",Cezar,Cezar81006020,34342,,false
Sat Jul 03 20:09:21 +0000 2021,,,,0,1411416796104626182,,,,pl,,,,395,1411005965428789252,999nob0dy,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Imagine pójść na pierwsza randkę z dziewczyna na jakiś wiejski festyn. Czujesz ten klimat? Dmuchane zamki, pełno emerytów, polskie hity lat 90, zapach wiejskiego gowna i najtańszy browar na łące",https://twitter.com/havinfun_420/status/1411416796104626182,Thu Jan 30 16:04:32 +0000 2020,1222913426378362881,false,she/her 😘,21716,56,403,0,,Emilja,havinfun_420,1795,,false
Sat Jul 03 21:59:06 +0000 2021,,,,0,1411444413700661249,,,,pl,,,,395,1411005965428789252,999nob0dy,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Imagine pójść na pierwsza randkę z dziewczyna na jakiś wiejski festyn. Czujesz ten klimat? Dmuchane zamki, pełno emerytów, polskie hity lat 90, zapach wiejskiego gowna i najtańszy browar na łące",https://twitter.com/zabladzilam/status/1411444413700661249,Tue Nov 17 10:06:47 +0000 2020,1328640686208454656,false,gymrat ofc 🔱,4448,176,959,1,"Śląskie, Polska",zabladzilam♈,zabladzilam,2022,,false
Sat Jul 03 21:11:18 +0000 2021,,,,0,1411432383568621571,,,,pl,,,,395,1411005965428789252,999nob0dy,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Imagine pójść na pierwsza randkę z dziewczyna na jakiś wiejski festyn. Czujesz ten klimat? Dmuchane zamki, pełno emerytów, polskie hity lat 90, zapach wiejskiego gowna i najtańszy browar na łące",https://twitter.com/t0hrub3stg1rl/status/1411432383568621571,Sat Jul 29 16:25:47 +0000 2017,891333945576628224,false,"junmyeooooon
@xilostmymindx 💅🏻",371216,628,571,3,she/her,👹 will see rina!!!,t0hrub3stg1rl,169952,,false
